File Name,Component RT,Compound Name,Match Factor,Best Hit,Formula,Model Peak Area,Model Peak Height,Base Peak Area,Component Area,Model Peak MZ,Base Peak MZ
11062023_MM_T1.D,9.0419516951015,5-Methyl-2-(2-methyl-2-tetrahydrofuryl)tetrahydrofuran,71.2764565628922,True,C10H18O2,84989.7425474066,37125.2361155099,259889.514251151,493813.036030671,85.09,57.07
MP_010824_AVOC_T1.D,9.04257816297142,"Heptane, 3,3,5-trimethyl-",83.2476974855688,True,C10H22,658074.916700635,323598.136560525,658074.916700635,3315941.58906585,71,71
MP_010824_AVOC_T3.D,9.04672116306861,"Decane, 4-methyl-",88.8479215303666,True,C11H24,441802.146581807,223598.124535883,441802.146581807,1942806.45287784,71.09,71.09
MP_010824_AVOC_T2.D,9.04850827584132,"Heptane, 3,3,5-trimethyl-",86.176019568907,True,C10H22,808740.830748078,409096.33838742,864417.058925561,3678635.43047026,71.09,57.08
MP_010824_AVOC_C1.D,9.05029872834434,"Heptane, 3,3,5-trimethyl-",88.7647808827817,True,C10H22,978847.0103903,478949.691731771,969163.040136141,4287678.56256081,71.09,57.08
MP_010824_AVOC_CC1.D,9.05068032432377,"Heptane, 3,3,5-trimethyl-",88.7220711471523,True,C10H22,1191622.4450822,561225.74983505,1191622.4450822,4772100.07108015,71,71
MP_010824_AVOC_T4.D,9.05149566131351,"Decane, 4-methyl-",91.8432505314383,True,C11H24,1232552.66409913,594158.371459961,1232552.66409913,5287023.2708071,71,71
MP_010824_AVOC_C1.D,9.05280033154596,"Methanol, TMS derivative",77.2366698939502,True,C4H12OSi,190105.097340452,87728.7441660085,194504.187065284,747126.081149228,112,89
11062023_MM_C2.D,9.05332788353943,"Benzene, (1-methylpropyl)-",89.2877871004809,True,C10H14,38853.8410266107,19722.1708142339,38853.8410266107,67516.2657849067,105,105
11062023_MM_C3.D,9.0535364681537,"Benzene, 1-methyl-4-propyl-",84.4529113483382,True,C10H14,26496.3761194471,13461.6934918201,26496.3761194471,41997.2064706661,105,105
11062023_MP_T3.D,9.05366036718031,"Benzene, 1-methyl-4-propyl-",91.1149666953806,True,C10H14,46729.4420093811,23693.9245046869,46729.4420093811,83889.3297782278,105,105
MP_010824_AVOC_CC1.D,9.05369975262573,"Methanol, TMS derivative",67.8166525625751,True,C4H12OSi,161563.143898459,63513.7211823406,191669.711439635,790302.298089242,45.06,89.06
11062023_MP_T2.D,9.05394908266029,"Benzene, (1-methylpropyl)-",88.9547674718483,True,C10H14,122130.085458633,64163.66015625,122130.085458633,224426.275824006,105,105
MP_010824_AVOC_C3.D,9.0540847101709,"Decane, 4-methyl-",93.530664824934,True,C11H24,1638096.74642684,792597.997587198,1638096.74642684,7145186.6140052,71,71
11062023_MM_T1.D,9.05532444337398,"Benzene, (1-methylpropyl)-",88.9698244827791,True,C10H14,355938.13796491,186994.259284258,355938.13796491,665524.5015986,105.05,105.05
11062023_MM_T2.D,9.05590777037229,"Benzene, (1-methylpropyl)-",90.5479196208935,True,C10H14,358354.991638813,189324.54404129,358354.991638813,687372.456408839,105.05,105.05
MP_010824_AVOC_C2.D,9.05598169015325,"Decane, 4-methyl-",92.485532538748,True,C11H24,1743079.87098679,619577.119109648,1746168.30823705,7433297.00920601,57,71
MP_010824_AVOC_T4.D,9.0668024991886,"Methanol, TMS derivative",74.9450808716729,True,C4H12OSi,66.6117249069171,173.227035522461,241471.24786371,731523.473302144,33,89
11062023_MP_C1.D,9.08004408456342,"Benzene, 1,3-dichloro-",92.8532293825338,True,C6H4Cl2,37136.0041512144,18121.826171875,37136.0041512144,108030.190485859,145.93,145.93
MP_010824_AVOC_C3.D,9.08046425733022,"Methanol, TMS derivative",75.528903251622,True,C4H12OSi,231319.403420869,98267.4373074884,296076.90148697,846569.638862656,45,89
11062023_MP_C3.D,9.08113788137907,"Benzene, 1,3-dichloro-",93.2166303948954,True,C6H4Cl2,64329.3687916557,30668.33203125,64329.3687916557,186206.103818919,146,146
11062023_MP_T3.D,9.08137817668396,"Benzene, 1,3-dichloro-",94.6521345323828,True,C6H4Cl2,175973.500211516,82417.375,175973.500211516,532478.821379326,146,146
11062023_MM_T3.D,9.08141078484448,"Benzene, 1,3-dichloro-",91.7341899985569,True,C6H4Cl2,47457.6648882136,22449.62890625,47457.6648882136,136505.714675382,146,146
11062023_MM_C2.D,9.08144650688874,"Benzene, 1,3-dichloro-",94.7514353008181,True,C6H4Cl2,129640.528402892,61290.13671875,129640.528402892,392063.941526883,146,146
11062023_MM_C3.D,9.08185306023335,"Benzene, 1,3-dichloro-",94.8854025219641,True,C6H4Cl2,84369.2054979087,39968.24609375,84369.2054979087,253501.749920433,145.94,145.94
11062023_MP_T1.D,9.08186442928894,"Benzene, 1,3-dichloro-",83.0511791047728,True,C6H4Cl2,14766.5186719819,7025.873046875,14766.5186719819,37688.0418911615,146,146
11062023_MP_T2.D,9.08202366486351,"Benzene, 1,3-dichloro-",94.7061763942497,True,C6H4Cl2,378763.581759462,184886.25,378763.581759462,1184969.33620694,145.94,145.94
MP_010824_AVOC_C2.D,9.08381381216523,"Methanol, TMS derivative",76.3319816056182,True,C4H12OSi,252666.618617446,103157.623666198,310359.191868225,901403.631661244,45,89
11062023_MM_T1.D,9.08436716830776,"Benzene, 1,3-dichloro-",93.7002137313601,True,C6H4Cl2,593782.97120206,288313.395181602,593782.97120206,1951855.30253865,146,146
11062023_MM_T2.D,9.08447189658009,"Benzene, 1,3-dichloro-",93.6967503845191,True,C6H4Cl2,676895.732826828,333736.426151337,676895.732826828,2016027.40419552,145.94,145.94
MP_010824_AVOC_T1.D,9.08513011780339,"1-Pentanone, 1-(4-methylphenyl)-",70.3183870376123,True,C12H16O,335080.232987601,177820.5625,335080.232987601,663225.961039829,119,119
MP_010824_AVOC_T3.D,9.08938058381912,"1-Pentanone, 1-(4-methylphenyl)-",69.3813111031421,True,C12H16O,240451.42107758,125681.015625,240451.42107758,460912.440082537,119.07,119.07
MP_010824_AVOC_T2.D,9.09009062895801,"1-Pentanone, 1-(4-methylphenyl)-",72.6328296290343,True,C12H16O,384744.135615618,202345.546875,384744.135615618,785738.463692699,119.07,119.07
MP_010824_AVOC_C1.D,9.09168813243692,"1-Pentanone, 1-(4-methylphenyl)-",72.6223535727429,True,C12H16O,451191.621489798,243433.078125,451191.621489798,933131.572736579,119,119
MP_010824_AVOC_CC1.D,9.09201668270347,"1-Pentanone, 1-(4-methylphenyl)-",70.9904713016496,True,C12H16O,502897.200786444,260016.5625,502897.200786444,1048651.5024214,119.07,119.07
MP_010824_AVOC_T4.D,9.09285350917162,"1-Pentanone, 1-(4-methylphenyl)-",73.4920786998852,True,C12H16O,603132.234033321,309649.4375,603132.234033321,1193300.71260769,119.07,119.07
MP_010824_AVOC_C3.D,9.09459720572185,"1-Pentanone, 1-(4-methylphenyl)-",70.2642371366039,True,C12H16O,714826.813217528,374176.34375,714826.813217528,1400532.41039717,119.08,119.08
MP_010824_AVOC_C2.D,9.09536684873621,"Benzene, 1,2,4,5-tetramethyl-",68.6022549694542,True,C10H14,788960.96199049,401065.78125,788960.96199049,1688563.18867054,119.08,119.08
MP_010824_AVOC_T1.D,9.11387198846143,"Benzene, 1-ethyl-4-methyl-",89.2990495234258,True,C9H12,592287.350689014,306863.938583547,592287.350689014,1294992.74380354,105.06,105.06
MP_010824_AVOC_T3.D,9.11885102931509,"Benzene, 1-ethyl-4-methyl-",89.334012359609,True,C9H12,432523.764126315,225091.418405273,432523.764126315,970174.755076937,105.06,105.06
MP_010824_AVOC_T2.D,9.11932321639677,"Benzene, 1-ethyl-4-methyl-",84.4722973731609,True,C9H12,583623.344097127,297431.879665968,583623.344097127,1408008.91830479,105,105
MP_010824_AVOC_C1.D,9.12080348883185,"Benzene, 1-ethyl-4-methyl-",89.3126081470818,True,C9H12,728240.574217663,380771.158519022,728240.574217663,1599828.86458498,105.06,105.06
MP_010824_AVOC_CC1.D,9.12106845012215,"Benzene, 1-ethyl-4-methyl-",88.9370592061889,True,C9H12,719684.650501069,362565.351868354,719684.650501069,1659427.96774242,105,105
MP_010824_AVOC_C1.D,9.12144276498397,"Benzene, 1,2,4-trimethyl-",87.8960728543146,True,C9H12,728240.574217663,380771.158519022,728240.574217663,2195026.03372962,105,105
MP_010824_AVOC_T4.D,9.12233060994699,"Benzene, 1,2,4-trimethyl-",88.4922999693801,True,C9H12,934563.002297239,481420.654336216,934563.002297239,2690792.62818748,105.07,105.07
MP_010824_AVOC_C3.D,9.12309369188378,"Benzene, 1-ethyl-4-methyl-",89.1153350277858,True,C9H12,1036116.80612412,527887.085655227,1036116.80612412,2394187.61956608,105.06,105.06
MP_010824_AVOC_C2.D,9.12372379639395,"Benzene, (1-methylethyl)-",83.858702620659,True,C9H12,1094887.63234882,557031.123462196,1094887.63234882,2405703.70279869,105,105
MP_010824_AVOC_CC1.D,9.13873223766998,"2-(1S,2S-Dimethyl-4-hydroxybutyl)-1,3-dithiane",51.9518366588034,True,C10H20OS2,263019.947500616,133166.484375,263019.947500616,458923.091572728,119,119
MP_010824_AVOC_T4.D,9.13881993583964,"1-Pentanone, 1-(4-methylphenyl)-",60.489233512407,True,C12H16O,325943.085527464,164157.984375,325943.085527464,565934.980226861,119,119
MP_010824_AVOC_T2.D,9.13937465141763,"1-Pentanone, 1-(4-methylphenyl)-",54.1069427458777,True,C12H16O,224172.685770016,110093.6640625,224172.685770016,1066208.99109263,119,119
11062023_MM_T1.D,9.13956202203876,"Nonane, 2,5-dimethyl-",67.1789416913295,True,C11H24,54313.0975151921,25597.420318957,162841.364253348,204807.54510558,85,57
11062023_MM_T2.D,9.14011037170707,"Heptane, 4-ethyl-",77.7537433317253,True,C9H20,186155.175203566,87444.4665726029,186155.175203566,211406.265027783,57.07,57.07
MP_010824_AVOC_C3.D,9.14097259144727,"1,3-Benzenediol, O-(2,6-difluorobenzoyl)-O'-(2-methylbenzoyl)-",57.6267782422708,True,C21H14F2O4,399130.861748123,191819.765625,399130.861748123,608791.058835538,119,119
MP_010824_AVOC_T1.D,9.14612189902543,"1-Hexanol, 2-ethyl-",90.3663180470872,True,C8H18O,839684.843445733,410351.670367962,839684.843445733,2572417.05406281,57.08,57.08
MP_010824_AVOC_T3.D,9.14781055066106,"1-Hexanol, 2-ethyl-",88.8598896477512,True,C8H18O,571697.388282051,297941.22612142,571697.388282051,1858944.89599605,57,57
MP_010824_AVOC_T2.D,9.15290768309437,"1-Hexanol, 2-ethyl-",93.9363753010115,True,C8H18O,1137319.61104628,532210.636834637,1137319.61104628,3661679.42077056,57.08,57.08
MP_010824_AVOC_C1.D,9.15416137542261,"1-Hexanol, 2-ethyl-",91.3283775625499,True,C8H18O,1150016.21260436,548391.278751844,1150016.21260436,3557761.40320734,57,57
MP_010824_AVOC_CC1.D,9.15516911640647,"1-Hexanol, 2-ethyl-",91.5862154076831,True,C8H18O,1303918.87668112,618903.519644168,1303918.87668112,4824999.46437013,57,57
MP_010824_AVOC_T4.D,9.15589622674336,"Ethanone, 1-(methylenecyclopropyl)-",61.116016750343,True,C6H8O,20800.0213681644,8512.22387205323,474855.365329713,749074.715833826,44,43.08
MP_010824_AVOC_T4.D,9.15865517372222,"1-Hexanol, 2-ethyl-",91.0259076648717,True,C8H18O,1703079.11226617,681699.903945172,1703079.11226617,4813692.0583995,57.08,57.08
MP_010824_AVOC_C3.D,9.16108271495028,"2-Propyn-1-ol, acetate",58.5146668998328,True,C5H6O2,657067.972300454,214702.011575894,657067.972300454,861271.015899,43.08,43.08
MP_010824_AVOC_C3.D,9.16403219535414,"1-Hexanol, 2-ethyl-",91.5239401185231,True,C8H18O,2197873.60933594,807371.959254513,2197873.60933594,6459731.86734746,57,57
MP_010824_AVOC_C2.D,9.16666517438508,"1-Hexanol, 2-ethyl-",92.3508829812768,True,C8H18O,2474282.23953565,879087.717980731,2474282.23953565,6954993.2854881,57.08,57.08
11062023_MP_C1.D,9.18296252742871,"Heptane, 3,3,5-trimethyl-",87.2616911883527,True,C10H22,17037.0962183827,9539.42153545168,17037.0962183827,66450.2185706267,71,71
11062023_MP_C3.D,9.18409301771711,"Octane, 2,3,6-trimethyl-",91.788931845376,True,C11H24,44561.4689674786,21408.5551293577,44561.4689674786,174132.711866256,71.08,71.08
11062023_MM_C3.D,9.18437304887006,"Decane, 4-methyl-",90.8475683127226,True,C11H24,57297.9816674907,28973.3844230642,57297.9816674907,234848.14409055,71,71
11062023_MM_T3.D,9.18466064132289,"Decane, 4-methyl-",92.5972670568704,True,C11H24,32309.147915024,12570.2045002122,33698.721345011,138545.227558693,57,71
11062023_MM_C2.D,9.18504667829659,"Decane, 4-methyl-",93.3310412403479,True,C11H24,86830.4400163882,34011.9845958459,89848.0878431972,381925.841463946,57.07,71.08
11062023_MP_T3.D,9.18507324769123,"Decane, 4-methyl-",93.6302479085564,True,C11H24,117372.585293547,58126.8495004679,117372.585293547,460362.636222139,71,71
11062023_MP_T2.D,9.18595447629269,"Decane, 4-methyl-",92.3186588769955,True,C11H24,295782.50937764,145660.037023818,295782.50937764,1215557.27621041,71.08,71.08
11062023_MM_T1.D,9.18980955248044,"Decane, 4-methyl-",93.1827346424449,True,C11H24,837911.148504619,406664.695056932,837911.148504619,3268734.72548439,71,71
11062023_MM_T2.D,9.18989175903948,"Decane, 4-methyl-",93.8217258135455,True,C11H24,845837.956294309,323437.997576588,840988.023520314,3635858.66262091,57.07,71.08
MP_010824_AVOC_CC1.D,9.20501625947781,26.83 Neryl propanoate,69.1433805704384,True,C13H22O2,53872.8436095365,21773.1275523429,101781.138663856,533386.548153838,93.05,57.08
MP_010824_AVOC_T3.D,9.20578843220716,D-Limonene,75.6492134932632,True,C10H16,34806.0147199974,15629.459610255,35383.1462470851,266019.432037185,93.06,68.07
MP_010824_AVOC_C1.D,9.20652277390085,"Cyclohexanol, 2-methyl-5-(1-methylethenyl)-, (1.alpha.,2.alpha.,5.beta.)-",75.0025421077216,True,C10H18O,90170.4275037978,42592.2499096069,114511.796702414,875026.491094369,93,68
MP_010824_AVOC_T2.D,9.20814932437969,D-Limonene,88.1890809275298,True,C10H16,124014.968777206,60494.9883575042,124014.968777206,771298.749429153,93,93
MP_010824_AVOC_C1.D,9.21001679592247,D-Limonene,86.5289937746948,True,C10H16,90170.4275037978,42592.2499096069,90170.4275037978,523540.380386988,93.06,93.06
MP_010824_AVOC_T4.D,9.21083931878641,D-Limonene,85.6739524205097,True,C10H16,79415.5690853418,35159.4951742167,79415.5690853418,456343.405091065,93,93
MP_010824_AVOC_C3.D,9.21177899929537,D-Limonene,66.6478083922946,True,C10H16,63762.7788669354,32028.2404278641,68684.2102909044,460191.538826253,68,93
MP_010824_AVOC_C3.D,9.21192084797214,cis-2-(2-Pentenyl)furan,67.533738458357,True,C9H12O,63762.7788669354,32028.2404278641,63762.7788669354,234475.757202591,68,68
MP_010824_AVOC_C3.D,9.21198026052008,D-Limonene,66.6625953418988,True,C10H16,57381.4794703234,32517.8427209897,68684.2102909044,466267.312188913,67.06,93.06
MP_010824_AVOC_C3.D,9.21219302384288,cis-2-(2-Pentenyl)furan,67.4261298709072,True,C9H12O,57381.4794703234,32517.8427209897,63762.7788669354,236768.611985371,67.06,68.07
MP_010824_AVOC_C2.D,9.21346947222736,D-Limonene,86.1276746913397,True,C10H16,92135.7716702353,42213.8954845161,92135.7716702353,481063.641214187,93.06,93.06
11062023_MM_C3.D,9.23175873300563,"Benzene, 1,2,4,5-tetramethyl-",66.3396637297543,True,C10H14,35786.4587137077,19047.9377123361,35786.4587137077,60816.6044083375,119.06,119.06
11062023_MP_T3.D,9.23195316391971,"1-Pentanone, 1-(4-methylphenyl)-",67.0247441501327,True,C12H16O,7768.50616465566,3532.85825108538,66263.0685408935,95404.9769978542,69.06,119.06
11062023_MM_C2.D,9.23202599873828,"Benzene, 1,2,4,5-tetramethyl-",63.9220619370642,True,C10H14,52103.8941749647,28060.466796875,52103.8941749647,94647.3956218283,119,119
11062023_MP_C3.D,9.23224533027781,"1-Pentanone, 1-(4-methylphenyl)-",62.5401627875334,True,C12H16O,44299.6301002504,13210.494140625,44299.6301002504,65319.6615035522,119,119
11062023_MP_T2.D,9.23299726893002,"Benzene, 1,2,4,5-tetramethyl-",63.6924303801884,True,C10H14,174837.050412261,90436.9140625,174837.050412261,281162.802714574,119.06,119.06
11062023_MM_T1.D,9.23510852630289,"1-Pentanone, 1-(4-methylphenyl)-",71.0096355213738,True,C12H16O,515838.498314585,264171.9375,515838.498314585,921233.840663266,119.06,119.06
11062023_MM_T2.D,9.23528263545711,"1-Pentanone, 1-(4-methylphenyl)-",70.9952568146562,True,C12H16O,533749.249458185,275557.65625,533749.249458185,948350.095249904,119.06,119.06
MP_010824_AVOC_T1.D,9.24351164587437,"Cyclohexane, butyl-",79.4471430965559,True,C10H20,420531.315076036,165888.561464594,420531.315076036,1364720.27404654,83.09,83.09
MP_010824_AVOC_T3.D,9.24747825409265,"Cyclohexane, butyl-",83.0340827861412,True,C10H20,172419.858198959,80279.8144349298,295655.460432997,976127.915011716,82.08,83.09
MP_010824_AVOC_T2.D,9.24842998940579,"Cyclohexane, butyl-",79.010357314825,True,C10H20,297908.432234786,135792.969554033,524823.195150432,1690938.7827347,82.08,83.09
MP_010824_AVOC_C1.D,9.24971763089712,"Cyclohexane, butyl-",80.116570991557,True,C10H20,512086.138944318,250307.215868972,512086.138944318,1779921.47632479,83.09,83.09
MP_010824_AVOC_CC1.D,9.24998405328168,"Cyclohexane, butyl-",80.6514774649594,True,C10H20,379626.06292377,175590.457829317,554422.791984249,2055684.3268454,82.08,83.09
MP_010824_AVOC_T4.D,9.25089142856392,"Cyclohexane, butyl-",81.0436038112678,True,C10H20,632813.050932307,308922.084265215,632813.050932307,2142768.80369019,83.09,83.09
MP_010824_AVOC_C3.D,9.25299849008228,"Cyclohexane, butyl-",82.4225176127318,True,C10H20,589931.445149351,250371.63474396,818076.751044329,2834486.47870664,55.07,83.09
MP_010824_AVOC_C2.D,9.25393528804701,"Cyclohexane, butyl-",82.7369514614256,True,C10H20,895878.19697086,429782.792106744,895878.19697086,2939647.15655301,83.09,83.09
11062023_MP_C1.D,9.26018068246094,"Benzene, 1-ethyl-4-methyl-",90.0089616605932,True,C9H12,179.958594802864,204.27116394043,40762.8956855933,39992.3864305559,62.02,105.05
11062023_MM_T3.D,9.26359689244919,"Benzene, (1-methylethyl)-",90.5298895847073,True,C9H12,64107.153806572,32038.521484375,64107.153806572,144621.213306873,105.05,105.05
11062023_MM_C3.D,9.26366246291659,"Benzene, (1-methylethyl)-",90.3595233182165,True,C9H12,120187.768749335,59655.324656547,120187.768749335,261160.993914151,105,105
11062023_MP_C3.D,9.26377122480934,"Benzene, 1-ethyl-4-methyl-",90.8439649030283,True,C9H12,82193.1166452629,41111.39453125,82193.1166452629,181758.539396802,105,105
11062023_MP_T3.D,9.26384349432953,"Benzene, 1-ethyl-4-methyl-",89.1691707397423,True,C9H12,205623.363161782,103272.283710446,205623.363161782,475449.360532802,105,105
11062023_MM_C2.D,9.26391881504306,"Benzene, 1-ethyl-4-methyl-",89.4586619704117,True,C9H12,170426.6384257,85700.2629628996,170426.6384257,374802.568395996,105,105
11062023_MP_T2.D,9.26411257217256,"Benzene, 1-ethyl-4-methyl-",90.6139458258051,True,C9H12,552963.804474101,285984.147102885,552963.804474101,1212698.81351013,105,105
11062023_MM_T1.D,9.26631562069508,"Benzene, 1-ethyl-4-methyl-",89.5619629471736,True,C9H12,1377590.37831525,693017.211372287,1377590.37831525,3125876.59069565,105.05,105.05
11062023_MM_T1.D,9.26688619295339,"Benzene, 1,2,4-trimethyl-",90.0671021394393,True,C9H12,1377590.37831525,693017.211372287,1377590.37831525,3765062.06663337,105,105
11062023_MM_T2.D,9.26690476438548,"Benzene, 1-ethyl-4-methyl-",88.8500216903875,True,C9H12,742211.673466709,354124.597135167,1389160.6395705,3172791.02821075,120.07,105.05
11062023_MM_T2.D,9.26736463284012,"Benzene, 1,2,4-trimethyl-",89.7639848057728,True,C9H12,742211.673466709,354124.597135167,1389160.6395705,3805229.43722351,120,105
11062023_MM_C2.D,9.26772898818492,Mesitylene,78.5175775328504,True,C9H12,89473.1025954135,45724.591771146,170426.6384257,959380.646760815,57.07,105.05
MP_010824_AVOC_T1.D,9.26864707860875,Benzyl alcohol,89.5289123155524,True,C7H8O,655180.215901831,349225.330031919,655180.215901831,3011665.34349104,108,108
MP_010824_AVOC_T3.D,9.26953780377996,Benzyl alcohol,94.1877928883214,True,C7H8O,273932.862327359,149326.558531746,409567.016203874,1785581.00699912,107.04,108.05
MP_010824_AVOC_T2.D,9.27207023162437,p-Fluoroaniline,51.6982397422804,True,C6H6FN,32010.253739423,16520.9409298466,230791.367685521,600080.227357231,93,111
11062023_MP_T2.D,9.27498326806759,"2-(1S,2S-Dimethyl-4-hydroxybutyl)-1,3-dithiane",52.3377286822604,True,C10H20OS2,120536.470920343,54709.0703125,120536.470920343,159373.995916839,119,119
